"V1" "V2" "V3" "V4" "V5" "V6"
59 " Some-college" " Divorced" " White" " Female" 38
18 " 11th" " Never-married" " White" " Male" 13
22 " HS-grad" " Never-married" " White" " Male" 20
42 " Some-college" " Married-civ-spouse" " White" " Male" 40
39 " Assoc-acdm" " Never-married" " White" " Male" 40
31 " Bachelors" " Married-civ-spouse" " White" " Male" 40
28 " 11th" " Separated" " White" " Female" 40
22 " Bachelors" " Never-married" " White" " Female" 7
67 " Masters" " Never-married" " White" " Female" 40
17 " 11th" " Never-married" " White" " Female" 25
47 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 40
23 " Bachelors" " Never-married" " White" " Female" 5
20 " HS-grad" " Married-civ-spouse" " White" " Female" 40
22 " HS-grad" " Never-married" " White" " Female" 40
47 " 7th-8th" " Married-civ-spouse" " White" " Male" 40
49 " Some-college" " Married-civ-spouse" " White" " Female" 40
64 " Some-college" " Married-civ-spouse" " White" " Male" 20
35 " Some-college" " Divorced" " Black" " Female" 40
52 " Some-college" " Divorced" " White" " Female" 40
29 " HS-grad" " Never-married" " White" " Female" 40
73 " 10th" " Widowed" " White" " Female" 40
38 " HS-grad" " Married-civ-spouse" " White" " Male" 50
59 " HS-grad" " Married-civ-spouse" " White" " Male" 52
35 " Some-college" " Married-civ-spouse" " White" " Male" 35
18 " Some-college" " Never-married" " White" " Female" 15
24 " HS-grad" " Married-civ-spouse" " Black" " Female" 40
33 " Bachelors" " Married-civ-spouse" " White" " Male" 50
40 " Some-college" " Divorced" " Black" " Female" 55
55 " HS-grad" " Widowed" " White" " Female" 40
44 " HS-grad" " Divorced" " White" " Male" 40
40 " Bachelors" " Never-married" " White" " Female" 60
22 " HS-grad" " Divorced" " White" " Male" 40
55 " Some-college" " Married-civ-spouse" " White" " Female" 40
45 " HS-grad" " Separated" " White" " Female" 26
47 " Bachelors" " Never-married" " White" " Female" 50
56 " HS-grad" " Married-civ-spouse" " White" " Male" 40
44 " HS-grad" " Married-civ-spouse" " Black" " Male" 40
32 " Some-college" " Never-married" " White" " Male" 38
17 " 10th" " Never-married" " White" " Male" 20
44 " Some-college" " Divorced" " White" " Male" 50
32 " Assoc-acdm" " Never-married" " White" " Male" 80
35 " Bachelors" " Married-civ-spouse" " White" " Male" 60
27 " HS-grad" " Married-civ-spouse" " White" " Male" 40
32 " HS-grad" " Married-civ-spouse" " White" " Male" 50
68 " 11th" " Divorced" " White" " Male" 70
20 " Some-college" " Never-married" " White" " Female" 20
33 " Some-college" " Divorced" " Black" " Female" 40
24 " 9th" " Never-married" " White" " Male" 12
48 " HS-grad" " Married-civ-spouse" " White" " Male" 45
45 " Masters" " Divorced" " White" " Female" 50
48 " Some-college" " Widowed" " White" " Female" 40
28 " Masters" " Married-civ-spouse" " White" " Male" 45
60 " Some-college" " Married-civ-spouse" " White" " Male" 35
39 " Masters" " Divorced" " White" " Female" 40
23 " Some-college" " Never-married" " White" " Male" 30
23 " 12th" " Never-married" " White" " Male" 40
36 " Some-college" " Separated" " White" " Female" 40
25 " Bachelors" " Married-civ-spouse" " White" " Female" 40
52 " HS-grad" " Never-married" " White" " Male" 40
35 " HS-grad" " Married-civ-spouse" " White" " Male" 40
41 " HS-grad" " Married-civ-spouse" " White" " Male" 40
45 " Bachelors" " Married-civ-spouse" " White" " Female" 42
37 " Masters" " Married-civ-spouse" " White" " Male" 40
58 " Assoc-voc" " Widowed" " White" " Female" 40
67 " HS-grad" " Married-civ-spouse" " White" " Female" 2
48 " HS-grad" " Married-civ-spouse" " White" " Female" 8
63 " HS-grad" " Married-civ-spouse" " White" " Male" 48
24 " Some-college" " Married-civ-spouse" " White" " Male" 72
43 " Some-college" " Married-civ-spouse" " White" " Male" 40
36 " HS-grad" " Divorced" " White" " Male" 60
32 " HS-grad" " Married-civ-spouse" " White" " Male" 72
36 " Some-college" " Never-married" " Asian-Pac-Islander" " Male" 40
43 " Some-college" " Never-married" " White" " Female" 50
27 " HS-grad" " Never-married" " Black" " Female" 40
17 " 11th" " Never-married" " White" " Male" 12
45 " Bachelors" " Divorced" " White" " Female" 46
41 " HS-grad" " Married-civ-spouse" " White" " Male" 40
41 " HS-grad" " Married-civ-spouse" " White" " Male" 38
18 " HS-grad" " Never-married" " White" " Female" 35
48 " Assoc-acdm" " Separated" " Black" " Female" 40
51 " Assoc-voc" " Married-civ-spouse" " White" " Male" 50
26 " Some-college" " Never-married" " White" " Female" 24
54 " Preschool" " Married-civ-spouse" " White" " Male" 60
22 " Some-college" " Divorced" " White" " Female" 48
19 " HS-grad" " Never-married" " White" " Male" 35
47 " 7th-8th" " Divorced" " Black" " Male" 40
32 " HS-grad" " Married-spouse-absent" " White" " Female" 20
46 " Bachelors" " Married-civ-spouse" " White" " Male" 60
30 " Bachelors" " Never-married" " White" " Female" 40
35 " Masters" " Never-married" " Asian-Pac-Islander" " Male" 40
52 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
73 " 12th" " Married-civ-spouse" " White" " Male" 18
17 " 10th" " Never-married" " White" " Male" 10
32 " Bachelors" " Separated" " White" " Female" 32
43 " Masters" " Married-civ-spouse" " White" " Male" 40
19 " HS-grad" " Never-married" " White" " Male" 40
26 " HS-grad" " Never-married" " Other" " Female" 40
41 " Masters" " Married-civ-spouse" " White" " Male" 40
49 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 60
52 " Some-college" " Separated" " White" " Male" 40
35 " HS-grad" " Separated" " White" " Female" 32
57 " 11th" " Married-civ-spouse" " White" " Male" 52
35 " Assoc-voc" " Married-spouse-absent" " White" " Female" 44
33 " Bachelors" " Never-married" " White" " Male" 40
56 " 7th-8th" " Divorced" " White" " Male" 40
42 " Bachelors" " Never-married" " White" " Male" 60
17 " Some-college" " Never-married" " White" " Male" 20
49 " HS-grad" " Divorced" " White" " Female" 35
39 " Prof-school" " Married-civ-spouse" " White" " Male" 45
34 " Some-college" " Divorced" " White" " Female" 50
37 " Some-college" " Never-married" " Black" " Male" 40
22 " 12th" " Never-married" " White" " Male" 35
27 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
21 " Some-college" " Never-married" " White" " Female" 25
59 " Some-college" " Married-civ-spouse" " White" " Male" 40
44 " Bachelors" " Married-civ-spouse" " White" " Male" 40
53 " 10th" " Married-spouse-absent" " White" " Male" 99
26 " 11th" " Never-married" " White" " Male" 40
48 " Bachelors" " Married-civ-spouse" " White" " Male" 45
39 " Bachelors" " Married-civ-spouse" " White" " Male" 70
34 " HS-grad" " Never-married" " Amer-Indian-Eskimo" " Female" 32
54 " Bachelors" " Married-civ-spouse" " White" " Male" 38
36 " HS-grad" " Married-civ-spouse" " White" " Male" 50
60 " HS-grad" " Married-civ-spouse" " White" " Male" 40
50 " HS-grad" " Married-civ-spouse" " White" " Male" 40
48 " Bachelors" " Married-civ-spouse" " White" " Male" 45
35 " Some-college" " Never-married" " White" " Female" 40
40 " Assoc-acdm" " Divorced" " White" " Female" 50
30 " Bachelors" " Married-civ-spouse" " White" " Male" 70
65 " Some-college" " Married-civ-spouse" " White" " Male" 40
31 " HS-grad" " Married-civ-spouse" " White" " Male" 60
46 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 40
67 " 9th" " Divorced" " White" " Female" 40
62 " Assoc-voc" " Married-civ-spouse" " White" " Male" 50
38 " Bachelors" " Never-married" " White" " Female" 40
24 " Bachelors" " Never-married" " White" " Female" 30
24 " Some-college" " Never-married" " Asian-Pac-Islander" " Female" 50
27 " Bachelors" " Never-married" " White" " Female" 48
43 " Assoc-acdm" " Married-spouse-absent" " White" " Female" 30
48 " HS-grad" " Divorced" " Asian-Pac-Islander" " Female" 40
41 " HS-grad" " Separated" " Black" " Male" 40
30 " Some-college" " Married-civ-spouse" " Black" " Female" 45
38 " Bachelors" " Married-civ-spouse" " White" " Male" 40
45 " Prof-school" " Never-married" " White" " Male" 40
45 " Bachelors" " Never-married" " White" " Male" 40
55 " Some-college" " Divorced" " White" " Female" 38
46 " 7th-8th" " Married-civ-spouse" " White" " Male" 75
24 " Bachelors" " Never-married" " Asian-Pac-Islander" " Male" 40
31 " Some-college" " Never-married" " Amer-Indian-Eskimo" " Female" 25
35 " HS-grad" " Married-civ-spouse" " White" " Male" 35
37 " Some-college" " Separated" " White" " Female" 40
29 " Some-college" " Married-civ-spouse" " White" " Male" 45
56 " Bachelors" " Married-civ-spouse" " White" " Male" 50
60 " HS-grad" " Married-civ-spouse" " White" " Male" 40
25 " Bachelors" " Never-married" " White" " Male" 60
33 " 10th" " Married-civ-spouse" " White" " Male" 40
44 " HS-grad" " Never-married" " White" " Female" 40
21 " HS-grad" " Never-married" " White" " Male" 40
21 " HS-grad" " Never-married" " White" " Male" 40
46 " Masters" " Married-civ-spouse" " White" " Male" 40
44 " Some-college" " Married-civ-spouse" " White" " Male" 50
63 " Bachelors" " Divorced" " White" " Female" 40
44 " HS-grad" " Married-civ-spouse" " White" " Female" 30
31 " Some-college" " Married-civ-spouse" " White" " Male" 45
26 " Some-college" " Married-civ-spouse" " White" " Male" 42
37 " HS-grad" " Never-married" " White" " Male" 50
60 " Some-college" " Divorced" " White" " Female" 40
33 " Bachelors" " Married-civ-spouse" " White" " Male" 45
38 " Bachelors" " Married-civ-spouse" " White" " Male" 40
26 " Assoc-voc" " Never-married" " White" " Female" 35
46 " Assoc-voc" " Divorced" " Asian-Pac-Islander" " Female" 63
24 " HS-grad" " Never-married" " White" " Female" 35
47 " Masters" " Married-civ-spouse" " White" " Male" 35
27 " Some-college" " Never-married" " White" " Female" 30
46 " Some-college" " Married-civ-spouse" " White" " Male" 40
47 " Assoc-acdm" " Married-civ-spouse" " Black" " Male" 40
47 " HS-grad" " Divorced" " White" " Male" 40
69 " HS-grad" " Widowed" " White" " Male" 40
32 " HS-grad" " Married-civ-spouse" " White" " Male" 40
51 " HS-grad" " Married-civ-spouse" " Black" " Male" 40
36 " HS-grad" " Married-civ-spouse" " White" " Male" 40
50 " Masters" " Married-civ-spouse" " White" " Female" 40
29 " Doctorate" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 60
32 " Prof-school" " Married-civ-spouse" " White" " Male" 40
27 " 10th" " Divorced" " Amer-Indian-Eskimo" " Male" 75
60 " 7th-8th" " Divorced" " White" " Female" 35
31 " HS-grad" " Married-civ-spouse" " White" " Male" 40
46 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 40
40 " HS-grad" " Never-married" " White" " Female" 40
39 " Some-college" " Married-civ-spouse" " Black" " Male" 52
69 " 7th-8th" " Married-civ-spouse" " White" " Male" 55
54 " Bachelors" " Married-civ-spouse" " White" " Male" 40
56 " HS-grad" " Divorced" " White" " Female" 40
47 " Some-college" " Divorced" " White" " Female" 40
25 " Assoc-acdm" " Never-married" " White" " Female" 45
34 " HS-grad" " Married-civ-spouse" " White" " Male" 60
24 " 7th-8th" " Never-married" " White" " Male" 50
63 " Some-college" " Married-civ-spouse" " White" " Male" 45
29 " Masters" " Married-civ-spouse" " White" " Male" 50
64 " Some-college" " Married-civ-spouse" " White" " Male" 40
44 " Bachelors" " Never-married" " White" " Male" 40
26 " HS-grad" " Never-married" " White" " Male" 60
36 " 10th" " Divorced" " White" " Female" 40
55 " Bachelors" " Married-civ-spouse" " White" " Male" 38
37 " HS-grad" " Married-civ-spouse" " White" " Female" 40
37 " 10th" " Never-married" " White" " Male" 65
63 " Bachelors" " Married-civ-spouse" " White" " Female" 36
33 " HS-grad" " Married-civ-spouse" " White" " Male" 60
19 " Some-college" " Never-married" " White" " Female" 10
57 " Masters" " Married-civ-spouse" " Black" " Female" 40
31 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 45
20 " Some-college" " Never-married" " White" " Female" 30
58 " HS-grad" " Married-civ-spouse" " White" " Male" 40
20 " Some-college" " Never-married" " White" " Female" 20
25 " Some-college" " Married-civ-spouse" " White" " Male" 40
40 " HS-grad" " Divorced" " White" " Female" 40
18 " 11th" " Never-married" " White" " Male" 20
26 " HS-grad" " Never-married" " White" " Male" 40
29 " Doctorate" " Married-civ-spouse" " White" " Male" 50
45 " Bachelors" " Married-civ-spouse" " Black" " Male" 40
35 " Some-college" " Never-married" " White" " Female" 38
32 " Some-college" " Divorced" " White" " Male" 45
61 " HS-grad" " Widowed" " White" " Female" 40
26 " Bachelors" " Never-married" " White" " Male" 15
56 " HS-grad" " Married-civ-spouse" " White" " Male" 40
22 " Some-college" " Married-spouse-absent" " Asian-Pac-Islander" " Female" 39
49 " Bachelors" " Married-civ-spouse" " Black" " Male" 48
40 " HS-grad" " Married-civ-spouse" " White" " Female" 12
37 " HS-grad" " Separated" " White" " Male" 40
23 " Bachelors" " Never-married" " White" " Male" 50
28 " Bachelors" " Married-civ-spouse" " White" " Male" 60
27 " HS-grad" " Married-civ-spouse" " White" " Male" 40
34 " Assoc-voc" " Divorced" " White" " Female" 40
49 " 9th" " Married-civ-spouse" " White" " Male" 45
41 " Some-college" " Never-married" " Asian-Pac-Islander" " Male" 40
28 " Bachelors" " Never-married" " White" " Male" 21
38 " Some-college" " Married-civ-spouse" " White" " Male" 55
47 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 40
28 " HS-grad" " Married-civ-spouse" " White" " Male" 40
44 " Masters" " Married-civ-spouse" " White" " Male" 50
41 " Bachelors" " Divorced" " White" " Male" 40
50 " Prof-school" " Married-civ-spouse" " White" " Male" 36
73 " HS-grad" " Widowed" " White" " Male" 24
21 " Some-college" " Never-married" " Black" " Male" 40
38 " HS-grad" " Divorced" " White" " Female" 40
64 " Masters" " Married-civ-spouse" " White" " Male" 2
47 " Some-college" " Divorced" " White" " Female" 40
52 " Some-college" " Married-civ-spouse" " White" " Male" 60
24 " Bachelors" " Never-married" " White" " Male" 45
44 " Bachelors" " Married-civ-spouse" " White" " Male" 40
27 " 7th-8th" " Divorced" " White" " Male" 40
61 " Some-college" " Married-civ-spouse" " Black" " Male" 60
58 " Bachelors" " Married-civ-spouse" " White" " Male" 40
51 " Bachelors" " Never-married" " White" " Female" 43
49 " Some-college" " Divorced" " White" " Female" 55
23 " Some-college" " Never-married" " Black" " Male" 20
19 " Assoc-voc" " Never-married" " Black" " Female" 40
21 " HS-grad" " Never-married" " White" " Male" 53
56 " 11th" " Divorced" " White" " Female" 40
35 " 12th" " Married-civ-spouse" " White" " Male" 40
37 " Some-college" " Divorced" " Amer-Indian-Eskimo" " Female" 20
41 " Doctorate" " Divorced" " White" " Female" 50
30 " 11th" " Married-civ-spouse" " White" " Male" 40
35 " Doctorate" " Married-civ-spouse" " White" " Female" 20
47 " Some-college" " Married-civ-spouse" " White" " Male" 40
59 " 10th" " Widowed" " White" " Female" 50
55 " 11th" " Married-civ-spouse" " White" " Male" 32
22 " Assoc-voc" " Never-married" " Asian-Pac-Islander" " Male" 20
31 " 10th" " Never-married" " Black" " Female" 40
30 " Masters" " Married-civ-spouse" " White" " Male" 40
24 " Bachelors" " Never-married" " White" " Male" 48
49 " Some-college" " Married-civ-spouse" " White" " Male" 40
23 " 7th-8th" " Never-married" " White" " Male" 25
50 " HS-grad" " Divorced" " White" " Female" 35
38 " Bachelors" " Never-married" " Black" " Male" 40
20 " Some-college" " Never-married" " Asian-Pac-Islander" " Female" 20
49 " Some-college" " Married-civ-spouse" " White" " Male" 50
45 " HS-grad" " Widowed" " Asian-Pac-Islander" " Female" 50
46 " Bachelors" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 50
19 " HS-grad" " Never-married" " White" " Female" 30
31 " Bachelors" " Never-married" " White" " Female" 40
38 " HS-grad" " Divorced" " White" " Female" 40
56 " Masters" " Married-civ-spouse" " White" " Male" 50
24 " Bachelors" " Never-married" " White" " Male" 40
58 " HS-grad" " Married-civ-spouse" " White" " Male" 50
28 " HS-grad" " Married-civ-spouse" " White" " Male" 40
22 " HS-grad" " Married-civ-spouse" " White" " Male" 40
46 " HS-grad" " Divorced" " White" " Male" 40
30 " Preschool" " Never-married" " White" " Male" 40
56 " Bachelors" " Married-civ-spouse" " White" " Male" 45
32 " HS-grad" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 40
56 " HS-grad" " Married-civ-spouse" " White" " Male" 44
50 " Some-college" " Married-civ-spouse" " White" " Male" 40
28 " HS-grad" " Separated" " Black" " Female" 30
30 " Bachelors" " Never-married" " White" " Female" 40
24 " HS-grad" " Never-married" " White" " Male" 40
42 " Assoc-voc" " Divorced" " Amer-Indian-Eskimo" " Female" 40
31 " HS-grad" " Married-civ-spouse" " White" " Male" 40
18 " 11th" " Never-married" " Other" " Female" 20
46 " 10th" " Never-married" " White" " Female" 25
31 " Bachelors" " Never-married" " White" " Female" 65
38 " Bachelors" " Married-civ-spouse" " White" " Female" 40
44 " Masters" " Married-civ-spouse" " White" " Male" 40
55 " Bachelors" " Married-civ-spouse" " White" " Male" 50
19 " HS-grad" " Never-married" " White" " Male" 20
45 " Masters" " Divorced" " White" " Female" 40
50 " Some-college" " Married-civ-spouse" " White" " Male" 70
53 " 9th" " Married-civ-spouse" " White" " Male" 40
